"","polymer_number","polymer_name","area","elongation","length","width","volume","weight","FTIR_analysed_filter","shape","sampletype","location","sieve","sample_volume"
"23781",32,"rubber type 3",13582.25,2.20326155391043,226.770809408971,102.925051729101,880493.188053046,9.6854250685835e-07,"N100II","particle","sample","N",100,2031
"23782",32,"rubber type 3",9891.75,2.90319318356047,236.75567575034,81.5500935628344,577093.242262121,6.34802566488333e-07,"N100II","particle","sample","N",100,2031
"23783",32,"rubber type 3",7320.5,3.90989305423775,209.650304078005,53.6204702199655,220929.340077891,2.4302227408568e-07,"N100II","particle","sample","N",100,2031
"23784",32,"rubber type 3",7290.25,1.33621854455651,117.70514007468,88.0882401716302,334755.682775284,3.68231251052812e-07,"N100II","particle","sample","N",100,2031
"23785",32,"rubber type 3",6503.75,1.70013174838895,155.56349186104,91.5008451600604,477369.377581375,5.25106315339513e-07,"N100II","particle","sample","N",100,2031
"23786",32,"rubber type 3",5656.75,1.31613764451759,121.124935500499,92.0305987789716,376005.949257375,4.13606544183112e-07,"N100II","particle","sample","N",100,2031
"23787",32,"rubber type 3",5445,2.95224635767481,172.703503149183,58.4990147249109,216618.184819986,2.38280003301985e-07,"N100II","particle","sample","N",100,2031
"23788",32,"rubber type 3",5324,1.9195687132299,112.178429299041,58.4393924145011,140416.259914929,1.54457885906421e-07,"N100II","particle","sample","N",100,2031
"23789",32,"rubber type 3",5142.5,1.85305835436481,118.473625756959,63.9341041138284,177493.931833273,1.952433250166e-07,"N100II","particle","sample","N",100,2031
"23790",32,"rubber type 3",5112.25,1.96854910775706,117.70514007468,59.7928391071693,154237.664818347,1.69661431300182e-07,"N100II","particle","sample","N",100,2031
"23791",32,"rubber type 3",4870.25,1.79838919109434,125.660256246754,69.8737830882361,224865.649700934,2.47352214671028e-07,"N100II","particle","sample","N",100,2031
"23792",32,"rubber type 3",4658.5,2.46409858224331,146.448796512638,59.4330103381298,189599.822268383,2.08559804495221e-07,"N100II","particle","sample","N",100,2031
"23793",32,"rubber type 3",4295.5,2.1885366299132,149.61617559609,68.3635693143614,256285.874779214,2.81914462257135e-07,"N100II","particle","sample","N",100,2031
"23794",32,"rubber type 3",4235,1.6050471046514,97.3049330712477,60.6243472788181,131076.752232777,1.44184427456054e-07,"N100II","particle","sample","N",100,2031
"23795",32,"rubber type 3",4235,1.2255588227016,94.6255779374689,77.2101478808483,206754.02638149,2.27429429019639e-07,"N100II","particle","sample","N",100,2031
"23796",32,"rubber type 3",3902.25,1.51889823790137,102.748479307482,67.6467170371116,172331.835898744,1.89565019488619e-07,"N100II","particle","sample","N",100,2031
"23797",32,"rubber type 3",3509,1.66084980337404,94.1448352274303,56.68473755795,110872.909035916,1.21960199939507e-07,"N100II","particle","sample","N",100,2031
"23798",32,"rubber type 3",3085.5,2.52860725176093,105.794612339192,41.8390844467906,67877.2999863745,7.4665029985012e-08,"N100II","particle","sample","N",100,2031
"23799",32,"rubber type 3",3025,1.10481343519768,77.1961786619001,69.872592242769,138135.777439966,1.51949355183963e-07,"N100II","particle","sample","N",100,2031
"23800",32,"rubber type 3",2994.75,1.74723798849726,85.9127464349732,49.1706035471812,76131.6676742222,8.37448344416444e-08,"N100II","particle","sample","N",100,2031
"23801",32,"rubber type 3",2964.5,1.36388057038655,72.3412054088125,53.0407185053672,74593.5369742019,8.20528906716221e-08,"N100II","particle","sample","N",100,2031
"23802",32,"rubber type 3",2873.75,2.52153539429324,110,43.6242141391126,76726.3574078024,8.43989931485827e-08,"N100II","particle","sample","N",100,2031
"23803",32,"rubber type 3",2873.75,1.34170205576584,101.414989030222,75.5868179484414,212368.909001007,2.33605799901107e-07,"N100II","particle","sample","N",100,2031
"23804",32,"rubber type 3",2752.75,2.10229724621784,89.5335132785484,42.5884177128731,59520.3256749553,6.54723582424508e-08,"N100II","particle","sample","N",100,2031
"23805",32,"rubber type 3",2631.75,2.23015777681416,93.5,41.925284826066,60236.5814339384,6.62602395773323e-08,"N100II","particle","sample","N",100,2031
"23806",32,"rubber type 3",2480.5,1.8485606779112,73.9949322589054,40.0284032561576,43454.5414974635,4.77999956472099e-08,"N100II","particle","sample","N",100,2031
"23807",32,"rubber type 3",2299,1.84352305503839,79.3221280602078,43.0274673503099,53824.8200763992,5.92073020840391e-08,"N100II","particle","sample","N",100,2031
"23808",32,"rubber type 3",2147.75,2.17556601092996,85.9127464349732,39.4898366693316,49104.9123257689,5.40154035583458e-08,"N100II","particle","sample","N",100,2031
"23809",32,"rubber type 3",2117.5,1.87073426445334,83.773504164503,44.781081822427,61573.3108200186,6.77306419020205e-08,"N100II","particle","sample","N",100,2031
"23810",32,"rubber type 3",1966.25,1.20417543673396,56.0892146495206,46.5789393625642,44602.0902017624,4.90622992219386e-08,"N100II","particle","sample","N",100,2031
"23811",32,"rubber type 3",1875.5,1.36327083617684,57.421685799008,42.1205268059877,37338.7856424548,4.10726642067003e-08,"N100II","particle","sample","N",100,2031
"23812",32,"rubber type 3",1845.25,1.12383456675513,54.1687179098786,48.1999037156162,46125.1254480108,5.07376379928119e-08,"N100II","particle","sample","N",100,2031
"23813",32,"rubber type 3",1815,2.01681343551115,76.6061355245127,37.9837491042383,40509.4059035094,4.45603464938604e-08,"N100II","particle","sample","N",100,2031
"23814",32,"rubber type 3",1784.75,1.65742382502237,62.7096483804526,37.8356141825137,32902.7808186942,3.61930589005636e-08,"N100II","particle","sample","N",100,2031
"23815",32,"rubber type 3",1724.25,1.10797987890024,54.1687179098786,48.8896224032925,47454.6292802653,5.22000922082918e-08,"N100II","particle","sample","N",100,2031
"23816",32,"rubber type 3",1512.5,1.39263854100802,51.8868962263113,37.2579780743066,26399.330964411,2.90392640608521e-08,"N100II","particle","sample","N",100,2031
"23817",32,"rubber type 3",1482.25,1.38158372885014,59.4915960451558,43.0604347770288,40430.4992111034,4.44735491322137e-08,"N100II","particle","sample","N",100,2031
"23818",32,"rubber type 3",1482.25,1.41103512018937,54.4472221513642,38.5867235849217,29713.1159479169,3.26844275427085e-08,"N100II","particle","sample","N",100,2031
"23819",32,"rubber type 3",1361.25,2.16053096498453,73.7902432574931,34.1537540786977,31548.0483944923,3.47028532339415e-08,"N100II","particle","sample","N",100,2031
"23820",32,"rubber type 3",1331,1.24513184393658,49.5,39.7548261584107,28673.5574916878,3.15409132408566e-08,"N100II","particle","sample","N",100,2031
"23821",32,"rubber type 3",1300.75,1.70137499578234,50.7074945151109,29.803831983433,16508.7057796074,1.81595763575682e-08,"N100II","particle","sample","N",100,2031
"23822",32,"rubber type 3",1270.5,1.46013445655907,51.8868962263113,35.5356974100776,24015.0802071158,2.64165882278274e-08,"N100II","particle","sample","N",100,2031
"23823",32,"rubber type 3",1270.5,1.37256416621701,45.3541618817943,33.0433818673825,18150.2573355626,1.99652830691189e-08,"N100II","particle","sample","N",100,2031
"23824",32,"rubber type 3",1270.5,2.85826061008473,62.7096483804526,21.9397937889903,11063.5909569668,1.21699500526635e-08,"N100II","particle","sample","N",100,2031
"23825",32,"rubber type 3",1210,1.78983172709112,52.1775813927783,29.1522273312132,16252.6465392234,1.78779111931458e-08,"N100II","particle","sample","N",100,2031
"23826",32,"rubber type 3",1210,2.50428804944743,64.1404708432983,25.6122576863516,15421.4258946882,1.6963568484157e-08,"N100II","particle","sample","N",100,2031
"23827",32,"rubber type 3",1149.5,2.01951777551971,52.1775813927783,25.8366536929097,12765.9498709556,1.40425448580511e-08,"N100II","particle","sample","N",100,2031
"23828",32,"rubber type 3",1089,2.70098313070409,68.0312428226914,25.1875852349204,15818.9674896853,1.74008642386539e-08,"N100II","particle","sample","N",100,2031
"23829",32,"rubber type 3",1089,1.37871837028987,46.9920205992464,34.0838430907152,20008.6550253691,2.2009520527906e-08,"N100II","particle","sample","N",100,2031
"23830",32,"rubber type 3",1058.75,1.32206977382809,41.8867520822515,31.6827091212948,15410.5439648002,1.69515983612802e-08,"N100II","particle","sample","N",100,2031
"23831",32,"rubber type 3",968,1.55634731236666,49.1934955049954,31.608301767932,18013.8553561499,1.98152408917649e-08,"N100II","particle","sample","N",100,2031
"23832",32,"rubber type 3",937.75,1.6686057429986,42.9563732174866,25.743872330375,10434.5089360033,1.14779598296036e-08,"N100II","particle","sample","N",100,2031
"23833",32,"rubber type 3",937.75,2.03203371051051,49.5,24.3598320952875,10765.9024980771,1.18424927478848e-08,"N100II","particle","sample","N",100,2031
"23834",32,"rubber type 3",907.5,2.44077615654405,50.7074945151109,20.7751515349563,8021.53005667825,8.82368306234607e-09,"N100II","particle","sample","N",100,2031
"23835",32,"rubber type 3",877.25,1.74262071648749,47.3127889687344,27.1503652637048,12782.8168084069,1.40610984892476e-08,"N100II","particle","sample","N",100,2031
"23836",32,"rubber type 3",877.25,2.59472999705984,49.8046182597558,19.1945282615882,6725.44714778591,7.3979918625645e-09,"N100II","particle","sample","N",100,2031
"23837",32,"rubber type 3",847,1.82811839338697,46.6690475583121,25.5284601517782,11147.4321822142,1.22621754004357e-08,"N100II","particle","sample","N",100,2031
"23838",32,"rubber type 3",847,2.02013566775644,42.9563732174866,21.2641031506532,7118.99044436489,7.83088948880138e-09,"N100II","particle","sample","N",100,2031
"23839",32,"rubber type 3",786.5,1.2039409980082,36.8951216287465,30.645290499938,12699.6892371917,1.39696581609109e-08,"N100II","particle","sample","N",100,2031
"23840",32,"rubber type 3",726,2.45819483022968,41.8867520822515,17.0396388305551,4457.52840341477,4.90328124375625e-09,"N100II","particle","sample","N",100,2031
"23841",32,"rubber type 3",726,2.88029899984997,55,19.0952397660329,7350.37647568925,8.08541412325818e-09,"N100II","particle","sample","N",100,2031
"23842",32,"rubber type 3",726,1.65477865850523,40.0406043910428,24.196954792257,8592.48361756546,9.45173197932201e-09,"N100II","particle","sample","N",100,2031
"23843",32,"rubber type 3",726,1.98771249975026,51.8868962263113,26.1038234819323,12958.7348314041,1.42546083145445e-08,"N100II","particle","sample","N",100,2031
"23844",32,"rubber type 3",695.75,1.51291191373892,39.6610640301039,26.2150516959628,9989.93035608605,1.09889233916947e-08,"N100II","particle","sample","N",100,2031
"23845",32,"rubber type 3",695.75,2.62139843307576,56.6259657754285,21.6014342043334,9684.50566895935,1.06529562358553e-08,"N100II","particle","sample","N",100,2031
"23846",32,"rubber type 3",665.5,2.14670635441453,41.8867520822515,19.5121014087999,5844.95857426013,6.42945443168615e-09,"N100II","particle","sample","N",100,2031
"23847",32,"rubber type 3",665.5,1.12083461110881,31.1126983722081,27.7585096532923,8786.71684821265,9.66538853303392e-09,"N100II","particle","sample","N",100,2031
"23848",32,"rubber type 3",665.5,2.78220493296691,49.8046182597558,17.9011321810305,5849.61491123539,6.43457640235893e-09,"N100II","particle","sample","N",100,2031
"23849",32,"rubber type 3",605,1.88431012089159,34.7850542618522,18.4603658793665,4344.80166513916,4.77928183165308e-09,"N100II","particle","sample","N",100,2031
"23850",32,"rubber type 3",605,1.60745701831313,29.6184064392398,18.4256288670918,3685.55578651523,4.05411136516675e-09,"N100II","particle","sample","N",100,2031
"23851",32,"rubber type 3",605,2.1047919082895,34.7850542618522,16.5266001474326,3482.22145382958,3.83044359921254e-09,"N100II","particle","sample","N",100,2031
"23852",32,"rubber type 3",605,1.62283701404511,35.2171833058807,21.7009983141176,6078.6999480786,6.68656994288646e-09,"N100II","particle","sample","N",100,2031
"23853",32,"rubber type 3",574.75,2.41948733922107,36.8951216287465,15.2491484582947,3144.537612252,3.4589913734772e-09,"N100II","particle","sample","N",100,2031
"23854",32,"rubber type 3",574.75,1.24919605529573,28.0446073247603,22.4501247869544,5180.6415511365,5.69870570625015e-09,"N100II","particle","sample","N",100,2031
"23855",32,"rubber type 3",574.75,2.00111341878561,40.0406043910428,20.0091629065891,5875.63929716468,6.46320322688115e-09,"N100II","particle","sample","N",100,2031
"23856",32,"rubber type 3",574.75,1.73728267077505,36.8951216287465,21.2372587658902,6099.05466940384,6.70896013634423e-09,"N100II","particle","sample","N",100,2031
"23857",32,"rubber type 3",544.5,1.8697426057685,33.4551939166402,17.8929408857801,3925.75929917806,4.31833522909587e-09,"N100II","particle","sample","N",100,2031
"23858",32,"rubber type 3",514.25,1.39011121922165,28.0446073247603,20.1743622646705,4183.55666653587,4.60191233318946e-09,"N100II","particle","sample","N",100,2031
"23859",32,"rubber type 3",484,2.05892683476904,44.342417615642,21.5366650561996,7538.29168320019,8.29212085152022e-09,"N100II","particle","sample","N",100,2031
"23860",32,"rubber type 3",484,2.40715686336509,32.0702354216492,13.3228689454066,2086.38437692891,2.2950228146218e-09,"N100II","particle","sample","N",100,2031
"23861",32,"rubber type 3",484,2.10749102966353,29.6184064392398,14.0538707032924,2144.12577757308,2.35853835533039e-09,"N100II","particle","sample","N",100,2031
"23862",32,"rubber type 3",484,1.40558849510371,27.5,19.5647588862563,3858.14331812509,4.2439576499376e-09,"N100II","particle","sample","N",100,2031
"23863",32,"rubber type 3",453.75,1.22660195700036,24.5967477524977,20.0527543691914,3625.1202544396,3.98763227988356e-09,"N100II","particle","sample","N",100,2031
"23864",32,"rubber type 3",453.75,1.51512810602153,24.5967477524977,16.2341043339791,2375.91563357106,2.61350719692816e-09,"N100II","particle","sample","N",100,2031
"23865",32,"rubber type 3",453.75,2.09063730195016,39.6610640301039,18.9708009098985,5231.57380198618,5.7547311821848e-09,"N100II","particle","sample","N",100,2031
"23866",32,"rubber type 3",423.5,1.75869930766843,32.0702354216492,18.2352010271533,3908.5882411037,4.29944706521407e-09,"N100II","particle","sample","N",100,2031
"23867",32,"rubber type 3",423.5,1.49286278639139,28.0446073247603,18.7857903488578,3627.47951287849,3.99022746416634e-09,"N100II","particle","sample","N",100,2031
"23868",32,"rubber type 3",423.5,2.48762113299909,32.0702354216492,12.8919291592386,1953.5954322339,2.14895497545729e-09,"N100II","particle","sample","N",100,2031
"23869",32,"rubber type 3",393.25,1.35799913191855,24.5967477524977,18.1124915137081,2957.54076668042,3.25329484334846e-09,"N100II","particle","sample","N",100,2031
"23870",32,"rubber type 3",393.25,1.61494855008522,36.8951216287465,22.8460043676312,7058.07257460104,7.76387983206115e-09,"N100II","particle","sample","N",100,2031
"23871",32,"rubber type 3",393.25,2.21332521942191,28.0446073247603,12.6708027716258,1650.26727504253,1.81529400254679e-09,"N100II","particle","sample","N",100,2031
"23872",32,"rubber type 3",393.25,2.82093395641156,32.0702354216492,11.3686587198393,1519.2081067053,1.67112891737584e-09,"N100II","particle","sample","N",100,2031
"23873",32,"rubber type 3",393.25,1.45539049225529,23.3345237791561,16.033170412565,2198.54025331015,2.41839427864116e-09,"N100II","particle","sample","N",100,2031
"23874",32,"rubber type 3",393.25,1.59443466990358,24.5967477524977,15.4266262624515,2145.43946845536,2.35998341530089e-09,"N100II","particle","sample","N",100,2031
"23875",32,"rubber type 3",393.25,2.49020474894018,32.0702354216492,12.878553635117,1949.54377988152,2.14449815786967e-09,"N100II","particle","sample","N",100,2031
"23876",32,"rubber type 3",363,1.69924476538596,28.0446073247603,16.5041599044681,2799.83779194772,3.0798215711425e-09,"N100II","particle","sample","N",100,2031
"23877",32,"rubber type 3",363,1.64852875898069,22.6770809408971,13.7559510668887,1572.76942230444,1.73004636453488e-09,"N100II","particle","sample","N",100,2031
"23878",32,"rubber type 3",363,2.208003473506,27.5,12.454690551883,1563.49047312853,1.71983952044138e-09,"N100II","particle","sample","N",100,2031
"23879",32,"rubber type 3",363,2.04117238990228,32.0702354216492,15.7116741242931,2901.6413798121,3.19180551779331e-09,"N100II","particle","sample","N",100,2031
"23880",32,"rubber type 3",363,2.10793885308552,27.5,13.0459192209236,1715.45261517389,1.88699787669128e-09,"N100II","particle","sample","N",100,2031
"23881",32,"rubber type 3",332.75,1.44354491757998,22,15.2402600931059,1872.85476717264,2.0601402438899e-09,"N100II","particle","sample","N",100,2031
"23882",32,"rubber type 3",332.75,1.16238328039088,19.8305320150519,17.0602350787284,2115.44164787376,2.32698581266114e-09,"N100II","particle","sample","N",100,2031
"23883",32,"rubber type 3",332.75,1.33632709894948,23.3345237791561,17.4616856887059,2607.76191041751,2.86853810145926e-09,"N100II","particle","sample","N",100,2031
"23884",32,"rubber type 3",302.5,2.01648030506132,29.6184064392398,14.688170454677,2342.03703536395,2.57624073890035e-09,"N100II","particle","sample","N",100,2031
"23885",32,"rubber type 3",302.5,1.63704578282368,19.8305320150519,12.1136086865249,1066.54235864943,1.17319659451437e-09,"N100II","particle","sample","N",100,2031
"23886",32,"rubber type 3",302.5,1.71651640601315,24.5967477524977,14.3294568384738,1851.11673469668,2.03622840816635e-09,"N100II","particle","sample","N",100,2031
"23887",32,"rubber type 3",302.5,1.61630523146754,27.5,17.0141130923836,2917.74938775151,3.20952432652666e-09,"N100II","particle","sample","N",100,2031
"23888",32,"rubber type 3",302.5,1.60704075380482,22.6770809408971,14.1110801871123,1655.02413743904,1.82052655118294e-09,"N100II","particle","sample","N",100,2031
"23889",32,"rubber type 3",302.5,1.6370457826469,19.8305320150519,12.113608687833,1066.54235887978,1.17319659476775e-09,"N100II","particle","sample","N",100,2031
"23890",32,"rubber type 3",302.5,1.66841590271519,19.8305320150519,11.8858445204098,1026.81243110183,1.12949367421202e-09,"N100II","particle","sample","N",100,2031
"23891",32,"rubber type 3",272.25,1.38970636364627,17.3925271309261,12.5152532836449,998.478317539406,1.09832614929335e-09,"N100II","particle","sample","N",100,2031
"23892",32,"rubber type 3",272.25,1.95328987355053,24.5967477524977,12.5924718525202,1429.54005042088,1.57249405546297e-09,"N100II","particle","sample","N",100,2031
"23893",32,"rubber type 3",272.25,2.71022891409427,22.6770809408971,8.36721976618553,581.897061924605,6.40086768117066e-10,"N100II","particle","sample","N",100,2031
"23894",32,"rubber type 3",272.25,2.14464118201901,23.3345237791561,10.8803859474472,1012.47476143102,1.11372223757413e-09,"N100II","particle","sample","N",100,2031
"23895",32,"rubber type 3",272.25,1.46380810137809,19.8305320150519,13.5472211120998,1333.92516710917,1.46731768382009e-09,"N100II","particle","sample","N",100,2031
"23896",32,"rubber type 3",242,1.50441891923211,17.3925271309261,11.5609601212697,852.014837816292,9.37216321597921e-10,"N100II","particle","sample","N",100,2031
"23897",32,"rubber type 3",242,2.76940704212908,22.6770809408971,8.18842466850352,557.294206765596,6.13023627442156e-10,"N100II","particle","sample","N",100,2031
"23898",32,"rubber type 3",242,2.75488923884525,24.5967477524977,8.92839806612616,718.656634255376,7.90522297680914e-10,"N100II","particle","sample","N",100,2031
"23899",32,"rubber type 3",242,2.83529417381838,28.0446073247603,9.89125135011716,1005.65380660091,1.106219187261e-09,"N100II","particle","sample","N",100,2031
"23900",32,"rubber type 3",242,2.23606797749979,17.3925271309261,7.77817459305202,385.668995301759,4.24235894831936e-10,"N100II","particle","sample","N",100,2031
"23901",32,"rubber type 3",211.75,1.30582381278499,16.5,12.6357015689657,965.560135138138,1.06211614865195e-09,"N100II","particle","sample","N",100,2031
"23902",32,"rubber type 3",211.75,1.44944115256166,15.556349186104,10.7326531736805,656.777907949847,7.22455698744831e-10,"N100II","particle","sample","N",100,2031
"23903",32,"rubber type 3",211.75,2.53770714844046,19.8305320150519,7.8143500629057,443.830101007077,4.88213111107785e-10,"N100II","particle","sample","N",100,2031
"23904",32,"rubber type 3",181.5,2.03100960104614,16.5,8.12403840508735,399.139346682937,4.39053281351231e-10,"N100II","particle","sample","N",100,2031
"23905",32,"rubber type 3",181.5,2.6692695628361,17.3925271309261,6.51583765576921,270.644909018515,2.97709399920366e-10,"N100II","particle","sample","N",100,2031
"23906",32,"rubber type 3",181.5,1.97583804429401,17.3925271309261,8.80260767381904,493.94892429884,5.43343816728724e-10,"N100II","particle","sample","N",100,2031
"23907",32,"rubber type 3",181.5,1.6329931619505,12.2983738762488,7.53118516525766,255.664839224559,2.81231323147015e-10,"N100II","particle","sample","N",100,2031
"23908",32,"rubber type 3",181.5,1.99999999965075,17.3925271309261,8.69626356698161,482.086244295566,5.30294868725123e-10,"N100II","particle","sample","N",100,2031
"23909",32,"rubber type 3",151.25,1.73205080758568,12.2983738762488,7.10046946797805,227.257634888321,2.49983398377153e-10,"N100II","particle","sample","N",100,2031
"23910",32,"rubber type 3",151.25,1.73205080759198,12.2983738762488,7.10046946795222,227.257634886668,2.49983398375335e-10,"N100II","particle","sample","N",100,2031
"23911",32,"rubber type 3",151.25,2.5251747815357,17.3925271309261,6.88765279065108,302.413966091882,3.3265536270107e-10,"N100II","particle","sample","N",100,2031
"23912",32,"rubber type 3",151.25,1.73205080802256,12.2983738762488,7.10046946618707,227.257634773677,2.49983398251045e-10,"N100II","particle","sample","N",100,2031
"23913",32,"rubber type 3",151.25,1.62117497723795,12.2983738762488,7.58608666487192,259.405962194246,2.85346558413671e-10,"N100II","particle","sample","N",100,2031
"23914",32,"rubber type 3",151.25,1.82574186109592,12.2983738762488,6.73609678252468,204.531870788349,2.24985057867184e-10,"N100II","particle","sample","N",100,2031
"23915",32,"rubber type 3",151.25,2.45755021072994,17.3925271309261,7.07718078555968,319.286040588318,3.5121464464715e-10,"N100II","particle","sample","N",100,2031
"23916",32,"rubber type 3",151.25,2.61803398765948,16.5,6.3024391882517,240.213789401287,2.64235168341415e-10,"N100II","particle","sample","N",100,2031
"23917",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23918",32,"rubber type 3",121,1,7.77817459305202,7.77817459305202,172.476418061756,1.89724059867932e-10,"N100II","particle","sample","N",100,2031
"23919",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23920",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23921",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23922",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23923",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23924",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23925",32,"rubber type 3",121,1.63299316185545,11,6.73609679265374,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23926",32,"rubber type 3",121,1,7.77817459305202,7.77817459305202,172.476418061756,1.89724059867932e-10,"N100II","particle","sample","N",100,2031
"23927",32,"rubber type 3",121,2.44948974278318,12.2983738762488,5.02079011046402,113.628817446365,1.24991699191002e-10,"N100II","particle","sample","N",100,2031
"23928",32,"rubber type 3",121,1.63299316185545,11,6.73609679265374,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23929",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23930",32,"rubber type 3",121,4,22,5.5,243.918489612467,2.68310338573714e-10,"N100II","particle","sample","N",100,2031
"23931",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23932",32,"rubber type 3",121,1,7.77817459305202,7.77817459305202,172.476418061756,1.89724059867932e-10,"N100II","particle","sample","N",100,2031
"23933",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23934",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23935",32,"rubber type 3",121,2.61803398874989,12.2983738762488,4.69756081437327,99.4693262567895,1.09416258882468e-10,"N100II","particle","sample","N",100,2031
"23936",32,"rubber type 3",90.75,1.7320508082494,7.77817459305202,4.49073119333808,57.4921393087412,6.32413532396154e-11,"N100II","particle","sample","N",100,2031
"23937",32,"rubber type 3",90.75,1.73205080696397,7.77817459305202,4.49073119667086,57.4921393940765,6.32413533334842e-11,"N100II","particle","sample","N",100,2031
"23938",32,"rubber type 3",90.75,1.73205080862747,7.77817459305202,4.49073119235785,57.4921392836426,6.32413532120069e-11,"N100II","particle","sample","N",100,2031
"23939",32,"rubber type 3",90.75,1.73205080760668,7.77817459305202,4.49073119500447,57.4921393514089,6.32413532865498e-11,"N100II","particle","sample","N",100,2031
"23940",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23941",32,"rubber type 3",90.75,1.73205080575414,7.77817459305202,4.4907311998076,57.4921394743921,6.32413534218314e-11,"N100II","particle","sample","N",100,2031
"23942",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23943",32,"rubber type 3",90.75,1.73205080798475,7.77817459305202,4.49073119402424,57.4921393263103,6.32413532589413e-11,"N100II","particle","sample","N",100,2031
"23944",32,"rubber type 3",90.75,1.73205080772011,7.77817459305202,4.4907311947104,57.4921393438793,6.32413532782672e-11,"N100II","particle","sample","N",100,2031
"23945",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23946",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23947",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23948",32,"rubber type 3",90.75,1.73205080635905,7.77817459305202,4.49073119823923,57.4921394342344,6.32413533776578e-11,"N100II","particle","sample","N",100,2031
"23949",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23950",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23951",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23952",32,"rubber type 3",90.75,1.73205081240817,7.77817459305202,4.49073118255554,57.4921390326564,6.3241352935922e-11,"N100II","particle","sample","N",100,2031
"23953",32,"rubber type 3",90.75,1.73205080847624,7.77817459305202,4.49073119274994,57.4921392936821,6.32413532230503e-11,"N100II","particle","sample","N",100,2031
"23954",32,"rubber type 3",90.75,1.73205080635905,7.77817459305202,4.49073119823923,57.4921394342344,6.32413533776578e-11,"N100II","particle","sample","N",100,2031
"23955",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23956",32,"rubber type 3",90.75,1.73205080030994,7.77817459305202,4.49073121392293,57.4921398358123,6.32413538193936e-11,"N100II","particle","sample","N",100,2031
"23957",32,"rubber type 3",90.75,1.73205080696397,7.77817459305202,4.49073119667086,57.4921393940765,6.32413533334842e-11,"N100II","particle","sample","N",100,2031
"23958",32,"rubber type 3",90.75,3,16.5,5.5,182.938867209351,2.01232753930286e-10,"N100II","particle","sample","N",100,2031
"23959",32,"rubber type 3",90.75,1.73205080635905,7.77817459305202,4.49073119823923,57.4921394342344,6.32413533776578e-11,"N100II","particle","sample","N",100,2031
"23960",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23961",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
"23962",32,"rubber type 3",60.5,2,11,5.5,121.959244806234,1.34155169286857e-10,"N100II","particle","sample","N",100,2031
